unique_key,city
69358264,BRONX
69364615,BRONX
69363753,BROOKLYN
69357810,BROOKLYN
69363358,NEW YORK
69364616,FRESH MEADOWS
69356447,BROOKLYN
69355654,UNKNOWN
69364867,NEW YORK
69355093,FLUSHING
69364483,FLUSHING
69359562,BRONX
69356486,BROOKLYN
69356509,BRONX
69355218,BROOKLYN
69364252,BROOKLYN
69362885,UNKNOWN
69356960,BROOKLYN
69363018,BRONX
69360568,BRONX
69360508,BRONX
69358062,BRONX
69358020,BRONX
69356754,BRONX
69362914,BRONX
69355671,BRONX
69362828,FLUSHING
69362027,NEW YORK
69362239,UNKNOWN
69355143,BROOKLYN
69364185,UNKNOWN
69356968,BRONX
69361172,BROOKLYN
69357031,BRONX
69362915,BROOKLYN
69360703,FLUSHING
69358132,BROOKLYN
69362943,CORONA
69364791,BRONX
69358251,BROOKLYN
69358629,NEW YORK
69362046,BRONX
69359496,BROOKLYN
69361292,BRONX
69359082,BRONX
69361986,OZONE PARK
69360383,BROOKLYN
69356966,BRONX
69361585,CORONA
69360042,JAMAICA
69359345,QUEENS
69364253,BRONX
69358605,BRONX
69356474,BROOKLYN
69368371,NEW YORK
69356919,BROOKLYN
69361265,BROOKLYN
69364100,BROOKLYN
69354639,NEW YORK
69356295,NEW YORK
69362851,NEW YORK
69356340,NEW YORK
69359535,BRONX
69360167,BROOKLYN
69355266,BROOKLYN
69361644,SOUTH OZONE PARK
69359882,BROOKLYN
69364056,BROOKLYN
69361657,NEW YORK
69356723,FLUSHING
69359949,RICHMOND HILL
69356484,NEW YORK
69364277,NEW YORK
69360277,BROOKLYN
69354746,BRONX
69363565,BROOKLYN
69362030,JAMAICA
69360771,NEW YORK
69355267,BROOKLYN
69364713,WOODSIDE
69360354,BROOKLYN
69355653,BRONX
69364638,BRONX
69368959,BROOKLYN
69360475,BROOKLYN
69357435,BROOKLYN
69360854,UNKNOWN
69358542,MANHATTAN
69369349,NEW YORK
69360487,BROOKLYN
69359125,BROOKLYN
69355665,NEW YORK
69357333,BRONX
69355327,CORONA
69364241,BRONX
69361725,BRONX
69360220,NEW YORK
69357179,BROOKLYN
69361133,BROOKLYN
69362879,BROOKLYN
69358197,RIDGEWOOD
69355247,BRONX
69357861,BROOKLYN
69355888,NEW YORK
69361557,JACKSON HEIGHTS
69357647,NEW YORK
69363261,BRONX
69359504,BROOKLYN
69360501,BROOKLYN
69360292,BRONX
69364384,BRONX
69358960,BROOKLYN
69363263,OZONE PARK
69361750,NEW YORK
69364242,UNKNOWN
69355989,RICHMOND HILL
69361146,BRONX
69364075,BRONX
69362880,BRONX
69364642,BROOKLYN
69357932,CORONA
69361715,ROSEDALE
69361353,EAST ELMHURST
69355166,BRONX
69360065,EAST ELMHURST
69356934,BROOKLYN
69360729,BROOKLYN
69355988,FAR ROCKAWAY
69363890,EAST ELMHURST
69356380,BROOKLYN
69359414,ELMHURST
69355757,NEW YORK
69359196,UNKNOWN
69355589,MIDDLE VILLAGE
69364862,NEW YORK
69360156,NEW YORK
69355183,BROOKLYN
69364186,NEW YORK
69363176,BROOKLYN
69354963,BRONX
69357905,BROOKLYN
69359174,BRONX
69358055,STATEN ISLAND
69360131,MANHATTAN
69359477,BROOKLYN
69360731,UNKNOWN
69362811,EAST ELMHURST
69356969,WOODSIDE
69356179,BROOKLYN
69355905,BROOKLYN
69358552,BRONX
69355670,STATEN ISLAND
69356390,BROOKLYN
69355216,NEW YORK
69362903,BRONX
69360883,ELMHURST
69361686,BRONX
69355148,STATEN ISLAND
69364604,BROOKLYN
69360733,BROOKLYN
69360455,EAST ELMHURST
69357413,BROOKLYN
69360758,BRONX
69360211,BROOKLYN
69362734,JAMAICA
69362359,BROOKLYN
69357800,UNKNOWN
69362918,BRONX
69357060,BROOKLYN
69364101,SOUTH RICHMOND HILL
69362774,STATEN ISLAND
69358058,QUEENS
69355637,KEW GARDENS
69355090,EAST ELMHURST
69355590,BROOKLYN
69362042,BRONX
69355522,MIDDLE VILLAGE
69360050,NEW YORK
69355083,BROOKLYN
69357862,EAST ELMHURST
69356546,BROOKLYN
69360646,FLUSHING
69357740,BROOKLYN
69364254,FAR ROCKAWAY
69359533,BRONX
69361421,NEW YORK
69361998,BROOKLYN
69354647,NEW YORK
69356924,RIDGEWOOD
69362919,BROOKLYN
69361765,NEW YORK
69356565,BRONX
69357505,NEW YORK
69357741,BROOKLYN
69361729,NEW YORK
69360467,BROOKLYN
69361488,BROOKLYN
69359035,EAST ELMHURST
69356999,BROOKLYN
69362548,UNKNOWN
69357492,JAMAICA
69361012,BROOKLYN
69363277,UNKNOWN
69356286,NEW YORK
69356156,UNKNOWN
69363316,UNKNOWN
69358204,BROOKLYN
69359181,BRONX
69356157,UNKNOWN
69362659,NEW YORK
69359482,BROOKLYN
69361067,BRONX
69359798,BROOKLYN
69355101,BROOKLYN
69357638,BROOKLYN
69358631,STATEN ISLAND
69356542,SPRINGFIELD GARDENS
69360920,BROOKLYN
69364093,JACKSON HEIGHTS
69359048,BRONX
69355628,BROOKLYN
69364632,UNKNOWN
69357327,NEW YORK
69364094,OZONE PARK
69355244,BRONX
69361103,NEW YORK
69359554,BRONX
69355765,BRONX
69359546,JAMAICA
69360774,BRONX
69355593,BROOKLYN
69363013,BROOKLYN
69358250,UNKNOWN
69361104,NEW YORK
69359139,BROOKLYN
69363906,BROOKLYN
69363605,BROOKLYN
69356375,BROOKLYN
69360404,BROOKLYN
69357477,RICHMOND HILL
69359121,BROOKLYN
69370572,JAMAICA
69355270,CORONA
69363334,BRONX
69373107,NEW YORK
69362393,BROOKLYN
69362706,QUEENS VILLAGE
69363589,ASTORIA
69359815,MANHATTAN
69360381,BRONX
69359399,FRESH MEADOWS
69357757,BRONX
69362453,BROOKLYN
69360995,BROOKLYN
69362869,CORONA
69363824,BROOKLYN
69362550,BROOKLYN
69357754,BROOKLYN
69362514,BROOKLYN
69361581,BRONX
69359956,BROOKLYN
69359892,BROOKLYN
69357591,BROOKLYN
69363489,BROOKLYN
69356995,BRONX
69363010,BROOKLYN
69356491,BRONX
69362587,STATEN ISLAND
69355072,JAMAICA
69364844,NEW YORK
69357882,BROOKLYN
69358871,UNKNOWN
69361704,BRONX
69358070,FRESH MEADOWS
69360312,BRONX
69357636,BROOKLYN
69362487,BROOKLYN
69357346,BROOKLYN
69358260,BRONX
69364141,BROOKLYN
69356492,BRONX
69361910,CORONA
69358935,FOREST HILLS
69356306,UNKNOWN
69361454,BROOKLYN
69361370,BROOKLYN
69356879,JAMAICA
69361333,BRONX
69361013,BROOKLYN
69363339,NEW YORK
69361995,WHITESTONE
69355744,UNKNOWN
69360145,BRONX
69356398,COLLEGE POINT
69359404,BRONX
69356456,BROOKLYN
69358380,STATEN ISLAND
69362970,BRONX
69358782,UNKNOWN
69357328,NEW YORK
69356984,BRONX
69357630,BROOKLYN
69356775,FRESH MEADOWS
69355690,UNKNOWN
69359877,NEW YORK
69363259,RIDGEWOOD
69363184,BROOKLYN
69358049,BROOKLYN
69364322,BROOKLYN
69363110,BROOKLYN
69358023,BROOKLYN
69357976,BROOKLYN
69356642,BROOKLYN
69355437,BROOKLYN
69361362,KEW GARDENS
69362364,STATEN ISLAND
69358466,UNKNOWN
69355204,NEW YORK
69363980,RIDGEWOOD
69360728,BROOKLYN
69362799,BRONX
69359547,BRONX
69362111,UNKNOWN
69359620,UNKNOWN
69357422,ARVERNE
69358114,BROOKLYN
69361876,FRESH MEADOWS
69361431,NEW YORK
69358783,UNKNOWN
69356321,STATEN ISLAND
69363657,NEW YORK
69359629,NEW YORK
69357797,STATEN ISLAND
69360452,BRONX
69357833,BRONX
69364246,BRONX
69356151,BROOKLYN
69354679,BROOKLYN
69364684,BROOKLYN
69357948,JACKSON HEIGHTS
69358611,BROOKLYN
69355630,JAMAICA
69362517,NEW YORK
69358906,BROOKLYN
69360606,NEW YORK
69361784,BROOKLYN
69364398,BROOKLYN
69364382,BROOKLYN
69361829,BROOKLYN
69361772,BROOKLYN
69358005,BROOKLYN
69355448,BROOKLYN
69364264,BROOKLYN
69363281,QUEENS VILLAGE
69363741,BROOKLYN
69362630,UNKNOWN
69363566,NEW YORK
69362318,MANHATTAN
69362996,BROOKLYN
69356510,BRONX
69362561,BROOKLYN
69360531,BRONX
69356692,JAMAICA
69363226,JAMAICA
69356994,BRONX
69356307,BRONX
69357627,NEW YORK
69363709,BROOKLYN
69355574,BRONX
69356341,BRONX
69355914,BROOKLYN
69362812,WOODSIDE
69355223,LONG ISLAND CITY
69356826,BRONX
69357710,BRONX
69357720,BROOKLYN
69361705,BRONX
69364853,NEW YORK
69354835,BROOKLYN
69361475,BROOKLYN
69362920,BRONX
69360928,BROOKLYN
69361609,NEW YORK
69362818,SOUTH RICHMOND HILL
69358488,BROOKLYN
69357723,SAINT ALBANS
69355123,BROOKLYN
69361695,BROOKLYN
69361368,OZONE PARK
69360080,BROOKLYN
69359170,ASTORIA
69356978,BRONX
69359140,NEW YORK
69356372,FLUSHING
69361297,FRESH MEADOWS
69362786,WOODSIDE
69363606,BROOKLYN
69358872,QUEENS
69363536,BROOKLYN
69357009,STATEN ISLAND
69362800,BROOKLYN
69356731,NEW YORK
69359161,BROOKLYN
69355179,UNKNOWN
69357913,NEW YORK
69362823,BRONX
69361688,BROOKLYN
69363314,BRONX
69362921,BROOKLYN
69363941,BROOKLYN
69358355,STATEN ISLAND
69362404,BRONX
69357820,NEW YORK
69362922,NEW YORK
69355649,NEW YORK
69356373,BROOKLYN
69359002,BRONX
69364082,WOODSIDE
69362886,NEW YORK
69359173,BRONX
69362678,BROOKLYN
69357830,BRONX
69359663,RIDGEWOOD
69359563,BRONX
69361299,FRESH MEADOWS
69363714,ASTORIA
69359041,BRONX
69362455,BRONX
69361558,BRONX
69356923,JAMAICA
69364348,BROOKLYN
69355398,BROOKLYN
69364338,BROOKLYN
69363354,UNKNOWN
69363116,BROOKLYN
69360576,BROOKLYN
69358048,BROOKLYN
69358007,BROOKLYN
69356716,BROOKLYN
69361669,BROOKLYN
69356827,BROOKLYN
69359474,UNKNOWN
69360783,NEW YORK
69361614,NEW YORK
69363928,NEW YORK
69360444,BRONX
69357901,BROOKLYN
69356253,BROOKLYN
69361020,NEW YORK
69354629,RIDGEWOOD
69355650,NEW YORK
69357784,SPRINGFIELD GARDENS
69362356,FRESH MEADOWS
69360270,SOUTH RICHMOND HILL
69364781,NEW YORK
69355756,UNKNOWN
69364612,BRONX
69357265,BRONX
69362482,BROOKLYN
69364211,BRONX
69362946,NEW YORK
69360173,BRONX
69364060,BROOKLYN
69359489,SUNNYSIDE
69361296,FRESH MEADOWS
69354600,BRONX
69354571,NEW YORK
69364640,NEW YORK
69358403,BROOKLYN
69358907,BROOKLYN
69359079,WOODHAVEN
69362694,BROOKLYN
69361627,BRONX
69359126,BROOKLYN
69363335,CORONA
69363480,NEW YORK
69361464,JAMAICA
69362923,BROOKLYN
69358979,JACKSON HEIGHTS
69360648,BRONX
69363280,BROOKLYN
69360688,SOUTH RICHMOND HILL
69373098,RIDGEWOOD
69362852,BRONX
69360413,BROOKLYN
69354641,MANHATTAN
69355860,BROOKLYN
69361534,ASTORIA
69355231,BROOKLYN
69363907,ASTORIA
69357183,FLUSHING
69360767,FRESH MEADOWS
69357000,RIDGEWOOD
69361337,SOUTH RICHMOND HILL
69357504,NEW YORK
69364212,BRONX
69360384,BRONX
69364596,BRONX
69358922,BROOKLYN
69361606,NEW YORK
69355895,BROOKLYN
69359700,BROOKLYN
69359902,BROOKLYN
69355662,NEW YORK
69363989,FRESH MEADOWS
69356465,BRONX
69362951,BRONX
69363283,BROOKLYN
69364461,BROOKLYN
69359531,BROOKLYN
69362689,GLEN OAKS
69356476,NEW YORK
69364645,UNKNOWN
69359480,MASPETH
69364057,BROOKLYN
69360445,BRONX
69364117,BROOKLYN
69363593,BROOKLYN
69358854,MANHATTAN
69360777,BRONX
69357788,FRESH MEADOWS
69355232,BROOKLYN
69358980,BROOKLYN
69359171,BROOKLYN
69364137,OAKLAND GARDENS
69362785,BROOKLYN
69355767,ELMHURST
69358892,NEW YORK
69356598,BRONX
69360621,FRESH MEADOWS
69362733,BRONX
69355329,WHITESTONE
69358502,BROOKLYN
69354570,FRESH MEADOWS
69364152,BRONX
69359006,BROOKLYN
69362375,EAST ELMHURST
69360760,BRONX
69356060,CAMBRIA HEIGHTS
69362718,BRONX
69364635,NEW YORK
69355602,UNKNOWN
69355065,BRONX
69356880,BRONX
69364617,JAMAICA
69354968,BROOKLYN
69364560,UNKNOWN
69362405,BROOKLYN
69355127,BROOKLYN
69356913,HOWARD BEACH
69361615,NEW YORK
69356069,SPRINGFIELD GARDENS
69360698,BROOKLYN
69360386,BROOKLYN
69359095,BRONX
69362724,FLUSHING
69361552,QUEENS VILLAGE
69362859,NEW YORK
69359104,BRONX
69363895,ASTORIA
69356711,BRONX
69357735,BROOKLYN
69361587,ROSEDALE
69363924,NEW YORK
69357639,BROOKLYN
69358494,JACKSON HEIGHTS
69356061,CAMBRIA HEIGHTS
69355634,BRONX
69364161,NEW YORK
69362665,NEW YORK
69354980,BROOKLYN
69355328,FLUSHING
69360168,BROOKLYN
69356469,BROOKLYN
69362794,BRONX
69357807,UNKNOWN
69357419,BROOKLYN
69364145,BROOKLYN
69362646,BROOKLYN
69359407,ASTORIA
69360989,NEW YORK
69363984,BROOKLYN
69355893,BROOKLYN
69363858,NEW YORK
69363455,BROOKLYN
69364247,BRONX
69357808,CORONA
69359194,BROOKLYN
69360488,NEW YORK
69354987,SOUTH OZONE PARK
69356035,SOUTH OZONE PARK
69360188,FRESH MEADOWS
69364053,KEW GARDENS
69356979,BRONX
69355748,BRONX
69363249,BROOKLYN
69359060,BRONX
69360653,BROOKLYN
69358358,STATEN ISLAND
69362882,NEW YORK
69356071,BROOKLYN
69375563,BROOKLYN
69356475,UNKNOWN
69360201,BROOKLYN
69363754,BROOKLYN
69361134,STATEN ISLAND
69356150,BRONX
69361448,FRESH MEADOWS
69362067,NEW YORK
69363278,BROOKLYN
69360335,NEW YORK
69355289,BRONX
69362025,BROOKLYN
69359440,NEW YORK
69363003,NEW YORK
69355009,BROOKLYN
69356551,BRONX
69361721,NEW YORK
69356149,BROOKLYN
69358227,BROOKLYN
69363174,FRESH MEADOWS
69362551,BROOKLYN
69361651,BRONX
69360567,BROOKLYN
69360215,QUEENS VILLAGE
69364126,QUEENS VILLAGE
69355780,BRONX
69360298,BROOKLYN
69361864,QUEENS
69355212,BRONX
69354840,JAMAICA
69364146,CORONA
69359073,BRONX
69355581,BROOKLYN
69354851,BROOKLYN
69364096,BROOKLYN
69362066,NEW YORK
69364187,BRONX
69355337,NEW YORK
69357802,BRONX
69363554,BROOKLYN
69359498,BROOKLYN
69356178,CORONA
69364223,BRONX
69354740,BROOKLYN
69357703,BROOKLYN
69358189,NEW YORK
69354850,BROOKLYN
69362679,FRESH MEADOWS
69356925,BROOKLYN
69362273,NEW YORK
69355661,NEW YORK
69360397,BRONX
69355631,ELMHURST
69358525,STATEN ISLAND
69356260,BROOKLYN
69362883,BRONX
69354747,BROOKLYN
69362916,BRONX
69361559,FRESH MEADOWS
69359021,FRESH MEADOWS
69360480,OAKLAND GARDENS
69362537,BROOKLYN
69357952,BRONX
69361413,BROOKLYN
69357266,BROOKLYN
69362057,BRONX
69364427,FRESH MEADOWS
69362900,BRONX
69363563,BROOKLYN
69357502,BROOKLYN
69355575,ASTORIA
69357867,BROOKLYN
69357108,LONG ISLAND CITY
69374634,BROOKLYN
69361398,BROOKLYN
69355896,FRESH MEADOWS
69359657,NEW YORK
69362809,BROOKLYN
69358257,NEW YORK
69364695,BRONX
69357700,FOREST HILLS
69357673,BROOKLYN
69363252,NEW YORK
69355128,BRONX
69359470,JACKSON HEIGHTS
69356912,MASPETH
69360348,BRONX
69364102,BROOKLYN
69359676,LONG ISLAND CITY
69355003,BROOKLYN
69358936,QUEENS VILLAGE
69357650,UNKNOWN
69364162,BRONX
69358899,NEW YORK
69360342,BROOKLYN
69363340,NEW YORK
69357778,BRONX
69364207,BROOKLYN
69374038,QUEENS VILLAGE
69362022,NEW YORK
69359122,BROOKLYN
69358962,FAR ROCKAWAY
69361592,BRONX
69364307,EAST ELMHURST
69360017,EAST ELMHURST
69362701,ASTORIA
69354961,BROOKLYN
69355768,LONG ISLAND CITY
69357803,BRONX
69361670,BRONX
69359152,BRONX
69359049,BROOKLYN
69364679,FLUSHING
69355524,HOLLIS
69361035,BROOKLYN
69356236,BROOKLYN
69364552,BROOKLYN
69356631,BROOKLYN
69360853,UNKNOWN
69361671,FLUSHING
69364097,RIDGEWOOD
69363652,RICHMOND HILL
69354964,SOUTH OZONE PARK
69357915,BROOKLYN
69361969,BROOKLYN
69359555,BRONX
69356467,BRONX
69355346,NEW YORK
69356499,BRONX
69361696,BRONX
69361719,BRONX
69356569,BRONX
69355159,LONG ISLAND CITY
69358992,FLUSHING
69362739,BRONX
69364288,BRONX
69360565,BROOKLYN
69356428,SOUTH OZONE PARK
69362676,BROOKLYN
69359558,NEW YORK
69357823,BRONX
69359107,BRONX
69355058,NEW YORK
69357705,BROOKLYN
69362947,KEW GARDENS
69364143,UNKNOWN
69360471,BROOKLYN
69362740,BRONX
69359556,BROOKLYN
69357653,OAKLAND GARDENS
69357938,NEW YORK
69357842,BRONX
69363685,UNKNOWN
69356580,BRONX
69362955,BRONX
69364639,NEW YORK
69356630,BRONX
69360123,STATEN ISLAND
69356997,BROOKLYN
69355004,STATEN ISLAND
69363173,BRONX
69358286,BAYSIDE
69360275,BROOKLYN
69363342,UNKNOWN
69355291,ROSEDALE
69362071,BROOKLYN
69358233,BRONX
69359530,NEW YORK
69364177,BRONX
69362492,EAST ELMHURST
69355156,BRONX
69356500,BRONX
69360410,CORONA
69356935,RIDGEWOOD
69361574,BRONX
69359408,BROOKLYN
69361652,ASTORIA
69360316,STATEN ISLAND
69358402,NEW YORK
69360770,BRONX
69360781,BROOKLYN
69357282,BRONX
69375564,BRONX
69355933,NEW YORK
69367897,BROOKLYN
69364036,BRONX
69364098,BRONX
69363994,UNKNOWN
69361539,BRONX
69362065,NEW YORK
69362668,OZONE PARK
69356305,BRONX
69364144,BRONX
69361697,BRONX
69363343,UNKNOWN
69354634,BROOKLYN
69359153,NEW YORK
69358841,JACKSON HEIGHTS
69357513,BROOKLYN
69359528,NEW YORK
69358801,UNKNOWN
69355619,UNKNOWN
69355321,BRONX
69360326,FAR ROCKAWAY
69356044,BRONX
69363815,UNKNOWN
69357728,BRONX
69364248,CORONA
69362059,BRONX
69355205,BROOKLYN
69360148,BROOKLYN
69362050,BRONX
69358059,QUEENS
69359074,UNKNOWN
69360216,JAMAICA
69357906,NEW YORK
69360611,MANHATTAN
69363961,UNKNOWN
69364366,NEW YORK
69358897,BROOKLYN
69356287,BROOKLYN
69356363,BROOKLYN
69363783,BROOKLYN
69362833,NEW YORK
69354839,FRESH MEADOWS
69356993,CORONA
69361637,BRONX
69354978,BROOKLYN
69359875,NEW YORK
69363002,SOUTH RICHMOND HILL
69357643,BROOKLYN
69362673,UNKNOWN
69359637,BRONX
69363607,BROOKLYN
69356973,BRONX
69357340,MIDDLE VILLAGE
69354989,BROOKLYN
69364544,BRONX
69358950,BROOKLYN
69360185,JAMAICA
69356470,BRONX
69356280,BROOKLYN
69361982,RIDGEWOOD
69356249,NEW YORK
69363861,BRONX
69361470,NEW YORK
69358271,CAMBRIA HEIGHTS
69356641,BROOKLYN
69362653,NEW YORK
69361865,QUEENS
69363317,BROOKLYN
69362247,BROOKLYN
69362064,NEW YORK
69364208,FLUSHING
69360037,STATEN ISLAND
69360164,BROOKLYN
69357592,BROOKLYN
69364046,JAMAICA
69364607,CORONA
69360385,BRONX
69361613,CORONA
69359389,UNKNOWN
69356404,JAMAICA
69360438,BROOKLYN
69360909,BROOKLYN
69362949,BRONX
69361336,BROOKLYN
69355158,CORONA
69361106,BROOKLYN
69355226,BRONX
69360261,BROOKLYN
69356508,BRONX
69355336,BROOKLYN
69363338,NEW YORK
69358364,BRONX
69361423,BRONX
69359147,BRONX
69361996,BROOKLYN
69357804,UNKNOWN
69359549,NEW YORK
69354965,NEW YORK
69356618,BRONX
69359793,BROOKLYN
69361129,BROOKLYN
69368478,RIDGEWOOD
69362768,BROOKLYN
69361271,BROOKLYN
69356928,LONG ISLAND CITY
69363682,FAR ROCKAWAY
69356057,WHITESTONE
69357721,BROOKLYN
69363866,SOUTH RICHMOND HILL
69362055,UNKNOWN
69355213,BRONX
69363976,BRONX
69360191,BROOKLYN
69357838,CORONA
69357654,UNKNOWN
69361430,BROOKLYN
69355134,BROOKLYN
69357101,BRONX
69361432,ASTORIA
69359320,BRONX
69355319,NEW YORK
69355644,BRONX
69360891,BROOKLYN
69355453,UNKNOWN
69362564,BROOKLYN
69362924,BROOKLYN
69364305,MIDDLE VILLAGE
69359067,FOREST HILLS
69359503,RIDGEWOOD
69356525,BRONX
69359761,BRONX
69363284,BROOKLYN
69360466,BRONX
69358118,BRONX
69360262,RICHMOND HILL
69357995,FAR ROCKAWAY
69363569,NEW YORK
69358134,HOLLIS
69356738,REGO PARK
69360178,BROOKLYN
69357696,NEW YORK
69354962,UNKNOWN
69361997,UNKNOWN
69357622,SOUTH OZONE PARK
69362509,BROOKLYN
69357117,FLUSHING
69363617,NEW YORK
69362063,NEW YORK
69364520,BROOKLYN
69360313,BROOKLYN
69354982,BROOKLYN
69357805,BROOKLYN
69362672,BROOKLYN
69364213,BRONX
69354992,BROOKLYN
69357369,BROOKLYN
69359433,SAINT ALBANS
69362518,JAMAICA
69356399,BROOKLYN
69364297,BROOKLYN
69355668,BRONX
69359573,UNKNOWN
69364571,BROOKLYN
69358249,NEW YORK
69356910,MIDDLE VILLAGE
69364298,BRONX
69362957,BRONX
69361793,NEW YORK
69360111,BRONX
69356991,BRONX
69364105,UNKNOWN
69355622,NEW YORK
69363986,BROOKLYN
69361497,BRONX
69358988,RIDGEWOOD
69356199,BROOKLYN
69364066,BRONX
69355011,JAMAICA
69360139,BROOKLYN
69358855,MANHATTAN
69361419,NEW YORK
69357806,FOREST HILLS
69358826,ASTORIA
69354741,BROOKLYN
69363260,BROOKLYN
69363608,BRONX
69357247,BRONX
69363990,JAMAICA
69363450,BROOKLYN
69359411,BROOKLYN
69356058,BAYSIDE
69358617,UNKNOWN
69355258,BRONX
69363273,BROOKLYN
69357907,BROOKLYN
69364698,BROOKLYN
69356705,BROOKLYN
69356520,RICHMOND HILL
69360311,JAMAICA
69355610,UNKNOWN
69362887,BROOKLYN
69354786,BROOKLYN
69368951,BRONX
69357370,UNKNOWN
69364275,CORONA
69362760,BROOKLYN
69363557,BROOKLYN
69358164,JAMAICA
69358874,QUEENS
69355897,BROOKLYN
69356554,NEW YORK
69361452,UNKNOWN
69360863,NEW YORK
69362708,BROOKLYN
69361565,FLUSHING
69361546,WOODHAVEN
69355567,NEW YORK
69363713,BROOKLYN
69357193,BROOKLYN
69362287,BROOKLYN
69356801,STATEN ISLAND
69364077,BROOKLYN
69359109,BRONX
69357702,FLUSHING
69357780,BROOKLYN
69359881,BROOKLYN
69361653,BROOKLYN
69362934,BRONX
69361532,WOODHAVEN
69360169,BROOKLYN
69359552,NEW YORK
69355331,BROOKLYN
69361914,BRONX
69365812,CORONA
69362901,NEW YORK
69355647,UNKNOWN
69355259,BROOKLYN
69356365,BROOKLYN
69360172,BRONX
69360911,BROOKLYN
69355196,FOREST HILLS
69354995,BROOKLYN
69358503,BROOKLYN
69359784,BROOKLYN
69357615,NEW YORK
69357870,BROOKLYN
69363667,BROOKLYN
69363411,UNKNOWN
69360271,JAMAICA
69360186,CORONA
69358676,BROOKLYN
69360874,BROOKLYN
69362641,STATEN ISLAND
69360382,BROOKLYN
69354998,BROOKLYN
69364595,NEW YORK
69356463,BRONX
69360053,STATEN ISLAND
69359486,BROOKLYN
69361595,NEW YORK
69362862,BROOKLYN
69361107,FOREST HILLS
69362053,NEW YORK
69360333,BRONX
69357847,FLUSHING
69363490,RIDGEWOOD
69362686,UNKNOWN
69364675,UNKNOWN
69356523,BRONX
69366204,FLORAL PARK
69356248,UNKNOWN
69355939,BRONX
69360300,BROOKLYN
69364163,BRONX
69364189,FLUSHING
69359264,BROOKLYN
69362863,BRONX
69359024,NEW YORK
69362925,UNKNOWN
69358898,BROOKLYN
69363816,UNKNOWN
69359540,BRONX
69355410,BRONX
69354794,BRONX
69360795,BROOKLYN
69357428,WOODHAVEN
69364637,UNKNOWN
69359484,BROOKLYN
69362681,UNKNOWN
69355250,BRONX
69359114,BRONX
69362666,BROOKLYN
69362054,BROOKLYN
69357852,UNKNOWN
69362669,RIDGEWOOD
69360396,BRONX
69360324,RIDGEWOOD
69354584,BROOKLYN
69355260,BRONX
69357753,BROOKLYN
69361415,BROOKLYN
69361677,BRONX
69360641,BRONX
69357781,NEW YORK
69363109,BRONX
69357425,BROOKLYN
69364556,BRONX
69370939,BROOKLYN
69362958,BROOKLYN
69359075,BRONX
69356521,BROOKLYN
69363125,QUEENS
69355246,BROOKLYN
69361690,BRONX
69364244,FLUSHING
69366784,ELMHURST
69357719,BROOKLYN
69362986,BRONX
69357629,LONG ISLAND CITY
69363765,BROOKLYN
69361596,BRONX
69361537,BROOKLYN
69363618,NEW YORK
69358687,BROOKLYN
69355201,BRONX
69360294,EAST ELMHURST
69363999,JAMAICA
69355181,BRONX
69357964,UNKNOWN
69359497,UNKNOWN
69356534,FAR ROCKAWAY
69358690,BROOKLYN
69355565,NEW YORK
69359553,NEW YORK
69359505,BRONX
69361742,BRONX
69358517,BRONX
69358553,NEW YORK
69359327,NEW YORK
69375203,BRONX
69373113,BROOKLYN
69364339,BROOKLYN
69360811,UNKNOWN
69361460,FLUSHING
69355397,JACKSON HEIGHTS
69359602,RIDGEWOOD
69364368,NEW YORK
69354976,BROOKLYN
69361498,BRONX
69355921,ELMHURST
69372514,WHITESTONE
69362448,MIDDLE VILLAGE
69361567,BRONX
69357633,BROOKLYN
69361223,BROOKLYN
69363331,ELMHURST
69361222,BROOKLYN
69356075,RICHMOND HILL
69359973,EAST ELMHURST
69356628,REGO PARK
69362571,BROOKLYN
69354566,NEW YORK
69361757,BROOKLYN
69360163,BROOKLYN
69358925,BRONX
69359968,BROOKLYN
69357843,BRONX
69355139,JAMAICA
69356062,BROOKLYN
69359134,UNKNOWN
69362838,UNKNOWN
69356620,CORONA
69361608,NEW YORK
69358900,NEW YORK
69360226,BRONX
69356608,JAMAICA
69359289,BROOKLYN
69357706,BROOKLYN
69355294,BROOKLYN
69362962,BRONX
69360522,BROOKLYN
69363760,BROOKLYN
69362462,STATEN ISLAND
69356059,BROOKLYN
69357844,CORONA
69357002,ELMHURST
69362297,NEW YORK
69357423,JAMAICA
69356828,SOUTH OZONE PARK
69355922,BROOKLYN
69361289,BROOKLYN
69355263,BRONX
69355726,UNKNOWN
69364747,BROOKLYN
69363904,BRONX
69362449,BROOKLYN
69355518,BROOKLYN
69358957,BROOKLYN
69361463,RIDGEWOOD
69361442,BROOKLYN
69358528,NEW YORK
69356556,BRONX
69362056,NEW YORK
69362938,BRONX
69357661,BROOKLYN
69362741,BRONX
69357540,BROOKLYN
69361255,NEW YORK
69363272,BROOKLYN
69362525,BROOKLYN
69359000,JAMAICA
69361527,BRONX
69359195,UNKNOWN
69361987,MASPETH
69355262,BRONX
69363310,BRONX
69364130,OAKLAND GARDENS
69361152,BROOKLYN
69357736,BROOKLYN
69355646,NEW YORK
69362355,BROOKLYN
69358533,BRONX
69361261,NEW YORK
69360318,STATEN ISLAND
69360095,RICHMOND HILL
69362876,BROOKLYN
69359099,BROOKLYN
69358896,BROOKLYN
69364414,QUEENS
69360882,FLUSHING
69362722,NEW YORK
69356056,UNKNOWN
